galaxy,variant,n_points,r_max_kpc,distance_mpc,rmse_DeltaX_absolute,rmse_DeltaX_shape,rmse_DeltaX_shape_inner,rmse_DeltaX_shape_outer,rmse_V_absolute,rmse_V_scaled,V_scale_alpha,median_DeltaX_obs,median_DeltaX_pred
NGC3198,only_M,43,44.08,13.8,0.49886253141248993,0.22822576434333539,0.13987877584175834,0.2389287894457322,45.67468462286656,23.27241093850512,1.440793223038166,1.0756121539922903,0.870461358948068
NGC3198,only_D,43,44.08,13.8,0.4156074864656191,0.18307783418076473,0.07531323267944257,0.1695769089151223,38.511043473825964,17.739220150462806,1.359211409837893,1.0756121539922903,0.870461358948068
NGC3198,only_I,43,44.08,13.8,1.081323461378381,1.0274371418564396,0.41508446422361034,1.1534721715633958,105.16033882995976,93.65093981254476,2.109283232150086,1.0756121539922903,0.3196611661794641
NGC3198,MD_only,43,44.08,13.8,0.4489301423186134,0.2187502633251546,0.27461430584214647,0.1371183604826436,41.49450430148707,20.871201154019445,1.3855898639638689,1.0756121539922903,0.870461358948068
NGC3198,MI_only,43,44.08,13.8,1.1007161035982271,0.9349139767129075,0.3281665556730043,1.115165175204735,107.13727146653817,86.39553798964359,2.835515243522421,1.0756121539922903,0.21998953324543344
NGC3198,DI_only,43,44.08,13.8,1.069345588627614,0.9149086979112198,0.3203648375338262,1.0166000329274394,104.11034763044862,83.06078315470576,2.65386636444713,1.0756121539922903,0.2753636639872327
NGC3521,full,41,17.74,7.7,0.5270147139983387,0.3707077493903142,0.2130057548879003,0.48130213654264503,118.41437151795131,75.53604194229203,1.888406032430689,0.7851944974790988,0.37385532705164953
NGC3521,drop_M,41,17.74,7.7,0.49597762206720486,0.37487066930731183,0.17747308846366122,0.49298270877723444,109.82684985461692,74.76428658548433,1.7076225348071663,0.7851944974790988,0.4088230935503499
NGC3521,drop_D,41,17.74,7.7,0.5205833751508353,0.39837556640202687,0.17804900061145193,0.5329496097220265,114.91250157462464,78.5940043881508,1.7705875994971776,0.7851944974790988,0.4038891051382395
NGC3521,drop_I,41,17.74,7.7,0.17907638892191965,0.1788473303503627,0.21388450420371577,0.10800962778118793,40.68071151611718,40.58813830627828,0.9867356390164016,0.7851944974790988,0.870461358948068
NGC3521,only_M,41,17.74,7.7,0.13396513363545542,0.1332714043963661,0.10796745588356728,0.15531913005596343,27.0705620333944,26.80009894899831,0.9818341321880486,0.7851944974790988,0.870461358948068
NGC3521,only_D,41,17.74,7.7,0.09795497745184029,0.09717434382487453,0.07586860337304611,0.11537881297670516,21.65791500201249,19.85106164990769,0.9598597159212114,0.7851944974790988,0.870461358948068
NGC3521,only_I,41,17.74,7.7,0.501012960690547,0.4413364319149747,0.20848526145970248,0.5417911737413318,109.3253933462033,89.6521522515329,1.4998706553338996,0.7851944974790988,0.4608212219625912
NGC3521,MD_only,41,17.74,7.7,0.17907638892191965,0.1788473303503627,0.21388450420371577,0.10800962778118793,40.68071151611718,40.58813830627828,0.9867356390164016,0.7851944974790988,0.870461358948068
NGC3521,MI_only,41,17.74,7.7,0.5205833751508353,0.39837556640202687,0.17804900061145193,0.5329496097220265,114.91250157462464,78.5940043881508,1.7705875994971776,0.7851944974790988,0.4038891051382395
NGC3521,DI_only,41,17.74,7.7,0.49597762206720486,0.37487066930731183,0.17747308846366122,0.49298270877723444,109.82684985461692,74.76428658548433,1.7076225348071663,0.7851944974790988,0.4088230935503499
NGC3726,full,12,32.52,18.0,0.633528832350047,0.42217023612222,0.29558423462804445,0.4374672540514537,82.67415169790172,58.906000027817484,1.6968248939489334,0.9333150393258629,0.5599348805309114
NGC3726,drop_M,12,32.52,18.0,0.6251144841773609,0.47686864862178324,0.3149855075946866,0.4359231302888027,80.96542325394601,64.94895129753176,1.5357126037474356,0.9333150393258629,0.5917379156327698
NGC3726,drop_D,12,32.52,18.0,0.6771852787070779,0.5535019402773257,0.3088099912529223,0.5634814376169132,86.03201928786005,72.500267861953,1.523528496378886,0.9333150393258629,0.5215109763508343
NGC3726,drop_I,12,32.52,18.0,0.3001247913825777,0.18639144589723344,0.10723726787872369,0.2154541292261781,35.79806321453652,24.321486168888182,1.2104140700011592,0.9333150393258629,0.8719969430215955
NGC3726,only_M,12,32.52,18.0,0.3307988208321034,0.2443332800004923,0.036206184488889896,0.2624943429905479,37.78372794258087,30.486889779522834,1.174833741480649,0.9333150393258629,0.8704230725630056
NGC3726,only_D,12,32.52,18.0,0.2836509303347289,0.19724767703845647,0.023751383879219,0.21201725719716402,32.550859556787785,24.70979301523797,1.1631815865767616,0.9333150393258629,0.870151548988477
NGC3726,only_I,12,32.52,18.0,0.6789579303427138,0.6046748698132497,0.33860346986495726,0.5617558919728523,86.10942482870314,78.45932901531145,1.3698920105189307,0.9333150393258629,0.5384745849629282
NGC3726,MD_only,12,32.52,18.0,0.3001247913825777,0.18639144589723344,0.10723726787872369,0.2154541292261781,35.79806321453652,24.321486168888182,1.2104140700011592,0.9333150393258629,0.8719969430215955
NGC3726,MI_only,12,32.52,18.0,0.6771852787070779,0.5535019402773257,0.3088099912529223,0.5634814376169132,86.03201928786005,72.500267861953,1.523528496378886,0.9333150393258629,0.5215109763508343
NGC3726,DI_only,12,32.52,18.0,0.6251144841773609,0.47686864862178324,0.3149855075946866,0.4359231302888027,80.96542325394601,64.94895129753176,1.5357126037474356,0.9333150393258629,0.5917379156327698
NGC3741,full,21,7.0,3.21,2.642286165435116,2.4149991476402803,1.1260893370716538,0.8160669513409691,36.509276330477235,33.8307004390169,5.0938444459935175,2.8738473739094856,0.0026426574554177643
NGC3741,drop_M,21,7.0,3.21,2.620470302930672,2.452196132437865,1.2574969838542158,0.7011903013338907,36.22882261154812,34.255051906255304,3.6706737833074072,2.8738473739094856,0.0015567924012691238
NGC3741,drop_D,21,7.0,3.21,2.6185564815865967,2.458694337468079,1.2822407299983842,0.7263431110797895,36.197341357142264,34.3379446424664,3.4989663767683705,2.8738473739094856,0.001790629890059403
NGC3741,drop_I,21,7.0,3.21,1.8796468757228544,0.14528485686845993,0.18283709140967686,0.07512372817322731,25.862787291603127,1.835371969697744,3.1399226472012063,2.8738473739094856,0.870461358948068
NGC3741,only_M,21,7.0,3.21,1.8949609997534327,0.4079736100470249,0.346052901623615,0.10258642582683307,26.135936590752753,5.739827081043177,3.1315074343457767,2.8738473739094856,0.870461358948068
NGC3741,only_D,21,7.0,3.21,1.911237797029301,0.4018465659489037,0.30646169311140126,0.10838246431943503,26.380104422252014,5.602507651124347,3.2027663525547596,2.8738473739094856,0.870461358948068
NGC3741,only_I,21,7.0,3.21,2.599084035068457,2.4883845779218046,1.3817880474130253,0.9208234201535175,35.94950495016384,34.63982264567897,2.670178028788617,2.8738473739094856,0.0014262718414780585
NGC3741,MD_only,21,7.0,3.21,1.8796468757228544,0.14528485686845993,0.18283709140967686,0.07512372817322731,25.862787291603127,1.835371969697744,3.1399226472012063,2.8738473739094856,0.870461358948068
NGC3741,MI_only,21,7.0,3.21,2.6185564815865967,2.458694337468079,1.2822407299983842,0.7263431110797895,36.197341357142264,34.3379446424664,3.4989663767683705,2.8738473739094856,0.001790629890059403
NGC3741,DI_only,21,7.0,3.21,2.620470302930672,2.452196132437865,1.2574969838542158,0.7011903013338907,36.22882261154812,34.255051906255304,3.6706737833074072,2.8738473739094856,0.0015567924012691238
NGC3769,full,12,37.16,18.0,0.9364673097560245,0.5519447870710777,0.24672428535613497,0.3258171749452414,68.28640438500956,46.03197738219149,1.8946598498580434,1.2885455639063554,0.5523099659001394
NGC3769,drop_M,12,37.16,18.0,0.9430914261672119,0.6269385831632825,0.28816441271709636,0.35010730738203666,67.830260957463,51.42118383225206,1.7361145166620646,1.2885455639063554,0.5739243473037878
NGC3769,drop_D,12,37.16,18.0,0.9978165313836903,0.8024655528509823,0.3218644507343454,0.5039262739474958,69.94565499791317,61.13178568466079,1.5232146198398264,1.2885455639063554,0.5421789991735302
NGC3769,drop_I,12,37.16,18.0,0.5941049968024273,0.2352518563504969,0.0967497753834719,0.19873600592215915,42.46230241892886,19.19964716125356,1.4928658451941883,1.2885455639063554,0.8699960004008092
NGC3769,only_M,12,37.16,18.0,0.6423519250571049,0.3941344988736385,0.16258881701676714,0.28738645739021973,43.19749775023985,31.93656695008122,1.3514868992212339,1.2885455639063554,0.8704584743277695
NGC3769,only_D,12,37.16,18.0,0.5968117356806475,0.27739405629131025,0.11286481113495052,0.21381617703189448,41.402039050598894,22.872952732828256,1.4339172694349973,1.2885455639063554,0.8700101063437402
NGC3769,only_I,12,37.16,18.0,1.0087446103196913,0.8600185451896315,0.3659681361982088,0.5417616129019743,70.7310628367448,65.23357250626586,1.3964676142732788,1.2885455639063554,0.5422024681514617
NGC3769,MD_only,12,37.16,18.0,0.5941049968024273,0.2352518563504969,0.0967497753834719,0.19873600592215915,42.46230241892886,19.19964716125356,1.4928658451941883,1.2885455639063554,0.8699960004008092
NGC3769,MI_only,12,37.16,18.0,0.9978165313836903,0.8024655528509823,0.3218644507343454,0.5039262739474958,69.94565499791317,61.13178568466079,1.5232146198398264,1.2885455639063554,0.5421789991735302
NGC3769,DI_only,12,37.16,18.0,0.9430914261672119,0.6269385831632825,0.28816441271709636,0.35010730738203666,67.830260957463,51.42118383225206,1.7361145166620646,1.2885455639063554,0.5739243473037878
NGC3877,full,13,11.35,18.0,0.2754981864561418,0.2541979364114908,0.20039150025429975,0.05616391870191497,38.11852832804601,37.098101136683844,1.06442077473889,0.8612549893371314,0.7429242688290194
NGC3877,drop_M,13,11.35,18.0,0.185671773000857,0.16380193304654628,0.18954174985935718,0.07947596498147506,27.56647608361171,24.50673186028909,1.0936480517790304,0.8612549893371314,0.7939387743068861
NGC3877,drop_D,13,11.35,18.0,0.2188678459020981,0.18679517432625475,0.16499408524654555,0.07169589847582501,31.824178245616956,28.99612040032946,1.0982555028354504,0.8612549893371314,0.7024134839285345
NGC3877,drop_I,13,11.35,18.0,0.25190548608246066,0.2496056481178651,0.2039839132683009,0.02966753811766485,35.161956521174226,34.86269523655699,0.9694589344963107,0.8612549893371314,0.870461358948068
NGC3877,only_M,13,11.35,18.0,0.18143814205379502,0.17578849512115352,0.1415744770223054,0.018184360862909397,25.60444197040095,25.604385874844624,0.9996360846561363,0.8612549893371314,0.870461358948068
NGC3877,only_D,13,11.35,18.0,0.14366467817895465,0.14191389557476883,0.15378534505272543,0.01555424861656044,19.814459209636247,19.811205926669626,0.9975817593290611,0.8612549893371314,0.870461358948068
NGC3877,only_I,13,11.35,18.0,0.21747390095388114,0.21206118462844523,0.2712288783180644,0.10214234231407907,30.765605532642148,27.764026916642862,1.0992269617277017,0.8612549893371314,0.8339582781671006
NGC3877,MD_only,13,11.35,18.0,0.25190548608246066,0.2496056481178651,0.2039839132683009,0.02966753811766485,35.161956521174226,34.86269523655699,0.9694589344963107,0.8612549893371314,0.870461358948068
NGC3877,MI_only,13,11.35,18.0,0.2188678459020981,0.18679517432625475,0.16499408524654555,0.07169589847582501,31.824178245616956,28.99612040032946,1.0982555028354504,0.8612549893371314,0.7024134839285345
NGC3877,DI_only,13,11.35,18.0,0.185671773000857,0.16380193304654628,0.18954174985935718,0.07947596498147506,27.56647608361171,24.50673186028909,1.0936480517790304,0.8612549893371314,0.7939387743068861
NGC3893,full,10,19.05,18.0,0.5795227488248047,0.31234580076366963,0.12091359528030061,0.08424862415297324,87.62660696218768,51.06909694577575,1.7086455438869173,1.0810379357165472,0.5187815209380902
NGC3893,drop_M,10,19.05,18.0,0.571982604634038,0.37418319549259743,0.143648566662765,0.08337808055629914,84.86273043456563,60.270678893358465,1.5484106966767752,1.0810379357165472,0.5588695324013639
NGC3893,drop_D,10,19.05,18.0,0.6043218329458581,0.4604268234111428,0.15955006525872595,0.14933554905205843,88.23363949841165,71.64561379510656,1.457061951787578,1.0810379357165472,0.5590934412066377
NGC3893,drop_I,10,19.05,18.0,0.27397064175904756,0.08300188196907506,0.09563055326612632,0.04270789472063704,43.97741938658156,15.529373601624256,1.2996567706554658,1.0810379357165472,0.8694929068504995
NGC3893,only_M,10,19.05,18.0,0.2760043431424083,0.1443829078261126,0.049948566062874226,0.07152848404230475,39.79713222110117,23.680734852978954,1.2197274849068602,1.0810379357165472,0.870360691522766
NGC3893,only_D,10,19.05,18.0,0.25316410270394196,0.08769322813542012,0.02590328585425963,0.04291968061617601,37.90056527626666,14.537211072963316,1.2438622822053318,1.0810379357165472,0.8696811911629627
NGC3893,only_I,10,19.05,18.0,0.6091750786046365,0.5152280376375883,0.2130058776252594,0.14951084502236237,88.98997176789089,80.15557352377687,1.318073673601758,1.0810379357165472,0.5644446473261231
NGC3893,MD_only,10,19.05,18.0,0.27397064175904756,0.08300188196907506,0.09563055326612632,0.04270789472063704,43.97741938658156,15.529373601624256,1.2996567706554658,1.0810379357165472,0.8694929068504995
NGC3893,MI_only,10,19.05,18.0,0.6043218329458581,0.4604268234111428,0.15955006525872595,0.14933554905205843,88.23363949841165,71.64561379510656,1.457061951787578,1.0810379357165472,0.5590934412066377
NGC3893,DI_only,10,19.05,18.0,0.571982604634038,0.37418319549259743,0.143648566662765,0.08337808055629914,84.86273043456563,60.270678893358465,1.5484106966767752,1.0810379357165472,0.5588695324013639
NGC3917,full,17,14.86,18.0,0.6472107497638863,0.36192864234120853,0.48232173170942577,0.12893934492440007,56.59419389245373,24.745574511775125,1.7697283989754375,1.2323263903016004,0.705010722646206
NGC3917,drop_M,17,14.86,18.0,0.5655539713915959,0.20862461804921362,0.20205159744964077,0.14559095481727846,54.46073538647017,20.169076386899473,1.751592358810164,1.2323263903016004,0.6767006553321437
NGC3917,drop_D,17,14.86,18.0,0.6284262921761959,0.2837631934302677,0.34819054409480815,0.153352170535504,57.6318522574531,23.703560873847934,1.811857895950679,1.2323263903016004,0.671866835865126
NGC3917,drop_I,17,14.86,18.0,0.5134682490561014,0.3244037155818658,0.4031559086223828,0.053059615964476586,41.44386571869251,20.128660462045396,1.4435513908630735,1.2323263903016004,0.870461358948068
NGC3917,only_M,17,14.86,18.0,0.46837839630686845,0.20607297557661325,0.2533288819925223,0.07448355922185554,40.42535911461139,13.533256814395441,1.4717463986749801,1.2323263903016004,0.870461358948068
NGC3917,only_D,17,14.86,18.0,0.39787895413385443,0.09515300566181194,0.11406565266476883,0.056390391859933546,37.05376151017806,7.340879135790904,1.4372422350479472,1.2323263903016004,0.870461358948068
NGC3917,only_I,17,14.86,18.0,0.5654707255073605,0.31663333883924055,0.2200649585843945,0.17511698758983113,56.50371339059428,27.017007910349413,1.741884105341415,1.2323263903016004,0.7120326045058278
NGC3917,MD_only,17,14.86,18.0,0.5134682490561014,0.3244037155818658,0.4031559086223828,0.053059615964476586,41.44386571869251,20.128660462045396,1.4435513908630735,1.2323263903016004,0.870461358948068
NGC3917,MI_only,17,14.86,18.0,0.6284262921761959,0.2837631934302677,0.34819054409480815,0.153352170535504,57.6318522574531,23.703560873847934,1.811857895950679,1.2323263903016004,0.671866835865126
NGC3917,DI_only,17,14.86,18.0,0.5655539713915959,0.20862461804921362,0.20205159744964077,0.14559095481727846,54.46073538647017,20.169076386899473,1.751592358810164,1.2323263903016004,0.6767006553321437
NGC3949,full,7,7.07,18.0,0.2767818696624383,0.22132595150213463,0.10951572623023889,0.04904233622050179,47.437767878185156,39.93908458836251,1.2082038018480916,0.8216715211780866,0.6188007474579625
NGC3949,drop_M,7,7.07,18.0,0.2771601100169048,0.24838165264879192,0.035202250915113545,0.04706719837813777,47.73687762769853,43.894429656425615,1.145847387504777,0.8216715211780866,0.751181082799534
NGC3949,drop_D,7,7.07,18.0,0.30082445758050486,0.26899154274260356,0.05592678102090729,0.03775982256636988,51.6333598763936,47.50500748387786,1.1604776819629898,0.8216715211780866,0.6991146362676481
NGC3949,drop_I,7,7.07,18.0,0.09918142540834003,0.09481277964717841,0.11755389757221041,0.04873387848181276,16.55862376520292,16.238131058950536,1.0216552414102957,0.8216715211780866,0.870461358948068
NGC3949,only_M,7,7.07,18.0,0.08231992880240363,0.08013110506969398,0.05895270062012635,0.06270819396114975,14.312637278487276,14.256959488236236,1.0083034470166727,0.8216715211780866,0.870461358948068
NGC3949,only_D,7,7.07,18.0,0.06321378614220326,0.0630963576324216,0.03593072487882059,0.05132677609776365,11.243609313037304,11.207895874698437,0.9941968015190501,0.8216715211780866,0.870461358948068
NGC3949,only_I,7,7.07,18.0,0.31684360846383375,0.30493992472378745,0.041492490527178696,0.038480055713631105,54.39832647115752,52.91424832801038,1.0957445168654938,0.8216715211780866,0.822977455256041
NGC3949,MD_only,7,7.07,18.0,0.09918142540834003,0.09481277964717841,0.11755389757221041,0.04873387848181276,16.55862376520292,16.238131058950536,1.0216552414102957,0.8216715211780866,0.870461358948068
NGC3949,MI_only,7,7.07,18.0,0.30082445758050486,0.26899154274260356,0.05592678102090729,0.03775982256636988,51.6333598763936,47.50500748387786,1.1604776819629898,0.8216715211780866,0.6991146362676481
NGC3949,DI_only,7,7.07,18.0,0.2771601100169048,0.24838165264879192,0.035202250915113545,0.04706719837813777,47.73687762769853,43.894429656425615,1.145847387504777,0.8216715211780866,0.751181082799534
